
  [2523] Punjabi Tandoor | 5812 Van Allen Way #120, Carlsbad, CA 92008, Carlsbad | listed=true hold=- | dishes=45 (no_price 0) | ml=found/chain-shared | hours=true photo=false | src=osm:node/4889016783 | web=http://punjabitandoor.net/carlsbad | menu=chain-shared:restaurant/552
  [724] Punjabi Tandoor | 5424 Morehouse Drive, San Diego | listed=true hold=- | dishes=45 (no_price 0) | ml=found/chain-shared | hours=true photo=true | src=osm:node/9099457017 | web=https://www.orderpunjabitandoormorehouse.com/ | menu=chain-shared:restaurant/552

## Sab-E-Lee  (1 match)
  [3103] The Original Sab-E-Lee | 13223 Black Mountain Road #2, San Diego | listed=true hold=- | dishes=109 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/7523377461 | web=https://www.originalsab-e-lee.com | menu=https://originalsab-e-lee.com/menu

## Supannee House of Thai  (2 matches)
  [4408] Supannee Thai | 2907 Shelter Island Dr, Ste 110, San Diego, CA 92106, San Diego | listed=false hold=duplicate of 179 | dishes=68 (no_price 0) | ml=found/high | hours=false photo=true | src=osm:node/13394303401 | web=http://sdthai.com | menu=https://togo.dylish.com/restaurant/supannee-house-of-thai/home
  [179] Supannee House Of Thai By Suree | 2907 Shelter Island Dr Unit 110, San Diego, CA 92106, USA, San Diego | listed=false hold=duplicate of 4408 | dishes=45 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:supannee-house-of-thai-by-suree-san-diego | web=http://sdthai.com/ | menu=https://togo.dylish.com/restaurant/supannee-house-of-thai/home

## Mama's Bakery & Lebanese Deli  (1 match)
  [8162] Mamas Bakery & Deli | 4237 Alabama St, San Diego, CA 92104, San Diego | listed=false hold=permit-only: no public listing found (DEH DEH2004-FFPP-411701) | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=deh:DEH2004-FFPP-411701 | web=- | menu=-

## Kous Kous  (0 matches)

## Blue Water Seafood  (2 matches)
  [10703] Blue Water Seafood Market & Grill | 100 Park Blvd, San Diego, CA 92101, San Diego | listed=true hold=- | dishes=160 (no_price 0) | ml=found/high | hours=false photo=false | src=sweep:ChIJbcuLPvRT2YARZ6y2t7sAlLc | web=https://bluewaterseafoodsandiego.com/san-diego-ocean-beach-blue-water-seafood-food-menu | menu=https://bluewaterseafoodsandiego.com/san-diego-ocean-beach-blue-water-seafood-food-menu
  [9522] Blue Water Seafood Ocean Beach | 5083 Santa Monica Ave Ste 2B, San Diego, CA 92107, San Diego | listed=true hold=- | dishes=353 (no_price 0) | ml=found/high | hours=false photo=false | src=gmap:3127602159503772994 | web=http://sdbluewater.com/ | menu=https://order.toasttab.com/online/bluewateroceanbeach

## Pacific Beach Fish Shop  (5 matches)
  [492] Encinitas Fish Shop | 1010 S Coast Hwy 101, Encinitas, CA 92024, USA, Encinitas | listed=true hold=- | dishes=45 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:encinitas-fish-shop-encinitas | web=https://www.thefishshopencinitas.com | menu=https://order.toasttab.com/online/encinitas-fish-shop-1010-s-coast-hwy-101-zomgz
  [7884] Oceanside Fish Shop | 236 S Coast Hwy, Oceanside, CA 92054, Oceanside | listed=true hold=- | dishes=145 (no_price 0) | ml=found/high | hours=false photo=false | src=deh:DEH2025-FFPP-020697 | web=https://thefishshops.com | menu=https://order.toasttab.com/online/fish-shop-oceanside
  [8] Pacific Beach Fish Shop | 1775 Garnet Ave, San Diego, CA 92109, San Diego | listed=true hold=- | dishes=27 (no_price 0) | ml=found/medium | hours=true photo=true | src=yelp:pacific-beach-fish-shop-san-diego | web=https://thefishshops.com/pacific-beach/ | menu=https://menutoeat.com/pacific-beach-fish-shop/
  [3392] Point Loma Fish Shop | 1100 Rosecrans Street, San Diego | listed=true hold=- | dishes=93 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/9288559694 | web=https://thefishshops.com/point-loma/ | menu=https://order.toasttab.com/online/point-loma-fish-shop-1110-rosecrans-st-ste-100
  [13769] Yorkshire County Fish Shop | 200 Epcot Center Dr, Lake Buena Vista, FL 32830, United States, Lake Buena Vista | listed=false hold=outside San Diego County (sweep result) | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=sweep:ChIJQRtZ065_3YgR4Wmi6TRSdqQ | web=https://disneyworld.disney.go.com/dining/epcot/yorkshire-county-fish-shop/?CMP=OKC-90002416_GM_WDW_dining_yorkshirecountyfishshop_NA | menu=-

## Cucina Urbana  (1 match)
  [121] Cucina Urbana | 505 Laurel St, San Diego, CA 92101, San Diego | listed=true hold=- | dishes=25 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:cucina-urbana-san-diego-4 | web=https://www.urbankitchengroup.com/cucina-urbana-bankers-hill/ | menu=https://www.urbankitchengroup.com/cucina-urbana-bankers-hill/menu/dinner/

## Mister A's  (1 match)
  [124] Mister A's | 2550 Fifth Ave 12th floor, San Diego, CA 92103, San Diego | listed=true hold=- | dishes=29 (no_price 0) | ml=found/medium | hours=true photo=true | src=yelp:mister-as-san-diego | web=https://www.asrestaurant.com/ | menu=https://menutoeat.com/mister-as/

## Herb & Wood  (1 match)
  [2318] Herb & Wood | 2210 Kettner Boulevard, San Diego | listed=true hold=- | dishes=34 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/3884055117 | web=https://www.herbandwood.com/ | menu=https://www.herbandwood.com/dinner

## Animae  (1 match)
  [6580] Animae | 969 Pacific Hwy, San Diego, CA 92101, San Diego | listed=true hold=- | dishes=63 (no_price 0) | ml=found/high | hours=true photo=false | src=deh:DEH2018-FFPP-009922 | web=https://www.animaesd.com/ | menu=https://www.animaesd.com/menu

## Puesto  (6 matches)
  [27] Puesto La Jolla | 1026 Wall St, La Jolla, CA 92037, San Diego | listed=true hold=- | dishes=45 (no_price 0) | ml=found/medium | hours=true photo=true | src=yelp:puesto-la-jolla-la-jolla-5 | web=https://www.eatpuesto.com | menu=https://order.toasttab.com/online/puesto-la-jolla-1026-wall-st
  [405] Puesto Mission Valley | 5010 Mission Center Rd, San Diego, CA 92108, USA, San Diego | listed=true hold=- | dishes=53 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:puesto-mission-valley-san-diego | web=https://www.eatpuesto.com/ | menu=https://order.toasttab.com/online/puesto-mission-valley-5010-mission-center-road
  [11734] Puesto Taco Bar | 9955 Barnes Canyon Rd #110, San Diego, CA 92121, San Diego | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=sweep:ChIJcX5aj4oH3IARCUfKpx200cQ | web=https://www.eatpuesto.com/ | menu=-
  [194] Puesto at the Headquarters | 789 W Harbor Dr Unit 155, San Diego, CA 92101, San Diego | listed=true hold=- | dishes=30 (no_price 0) | ml=found/medium | hours=true photo=true | src=yelp:puesto-at-the-headquarters-san-diego-9 | web=https://www.eatpuesto.com/ | menu=https://www.toasttab.com/local/order/puesto-at-the-headquarters-789-w-harbor-dr-ste-155
  [8517] Puesto | 9855 Barnes Canyon Rd, San Diego, CA 92121, San Diego | listed=false hold=duplicate of 11734 | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=deh:DEH2025-FFPP-019715 | web=- | menu=-
  [13646] Puesto Santa Clara | 2752 Augustine Dr #110, Santa Clara, CA 95054, United States, Santa Clara | listed=false hold=outside San Diego County (sweep result) | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=sweep:ChIJDXRaF-7Jj4ARP7pAVdmdxH4 | web=https://www.eatpuesto.com/ | menu=-

## George's at the Cove  (1 match)
  [412] Georges at the Cove | 1250 Prospect St, La Jolla, CA 92037, San Diego | listed=true hold=- | dishes=28 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:level2-at-georges-at-the-cove-temp-la-jolla-2 | web=https://www.georgesatthecove.com/ | menu=https://www.georgesatthecove.com/menu-lunch

## El Pescador Fish Market  (1 match)
  [419] El Pescador Fish Market & Restaurant | 634 Pearl St, La Jolla, CA 92037, USA, San Diego | listed=true hold=- | dishes=45 (no_price 2) | ml=found/high | hours=true photo=true | src=yelp:el-pescador-fish-market-and-restaurant-la-jolla | web=https://www.elpescadorfishmarket.com/ | menu=https://www.elpescadorfishmarket.com/menu

## Barbarella  (1 match)
  [420] Barbarella Restaurant & Bar | 2171 Avenida De La Playa, La Jolla, CA 92037, USA, San Diego | listed=true hold=- | dishes=45 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:barbarella-restaurant-and-bar-playa-la-jolla-2 | web=https://barbarellarestaurant.com/?y_source=1_MjQzMTg2OTItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D | menu=https://barbarellarestaurant.com/la-jolla-la-jolla-shores-barbarella-restaurant-and-bar-food-menu

## Carnitas' Snack Shack  (8 matches)
  [10253] Carnitas Express | 7348 Broadway, Lemon Grove, CA 91945, United States, Lemon Grove | listed=true hold=- | dishes=19 (no_price 0) | ml=found/- | hours=false photo=false | src=sweep:ChIJPZKDjO9R2YARoAt30BWWHlw | web=http://ordercarnitasexpress.mobile-webview6.com/ | menu=-
  [10071] Carnitas La Bendicion Market St | 4718 Market St, San Diego, CA 92102, San Diego | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=gmap:4113321848405099666 | web=http://ordercarnitaslabendicionmarketst.mobile-webview6.com/ | menu=-
  [9906] Carnitas La Caldera | 1397 E Mission Rd, Fallbrook, CA 92028, Fallbrook | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=gmap:3231157644604695352 | web=- | menu=-
  [3299] Carnitas Las Michoacanas | 6513 University Avenue, San Diego | listed=true hold=- | dishes=11 (no_price 0) | ml=found/chain-shared | hours=true photo=false | src=osm:node/9046935574 | web=http://ordercarnitaslasmichoacanas.com/ | menu=chain-shared:restaurant/8062
  [13993] Carnitas Las Michoacánas | 1333 Third Ave, Chula Vista, CA 91911, Chula Vista | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=gmap:8779803587914811447 | web=http://carnitaslasmichoacanas.com/ | menu=-
  [9959] Carnitas Paracho Garibay | 229 W Alvarado St, Fallbrook, CA 92028, Fallbrook | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=gmap:16158584278256725552 | web=https://carnitasparacho.com/ | menu=-
  [11763] Carnitas Quiroga | 4026 Bonita Rd, Bonita, CA 91902, Bonita | listed=true hold=- | dishes=25 (no_price 0) | ml=found/chain-shared | hours=false photo=false | src=sweep:ChIJpZfHEABP2YARtS0TNznO2uM | web=- | menu=chain-shared:restaurant/7274
  [7274] Carnitas Quiroga | 2241 Highland Ave, National City, CA 91950, National City | listed=true hold=- | dishes=25 (no_price 0) | ml=found/high | hours=false photo=false | src=deh:DEH2023-FFPP-016363 | web=https://order.online/store/carnitas-quiroga-national-city-25108817 | menu=https://order.online/store/carnitas-quiroga-national-city-25108817

## Rocky's Crown Pub  (1 match)
  [145] Rocky's Crown Pub | 3786 Ingraham St, San Diego, CA 92109, San Diego | listed=true hold=- | dishes=23 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:rockys-crown-pub-san-diego | web=https://www.rockyburgers.com/ | menu=https://rockyburgers.com/san-diego-san-diego-rocky-s-crown-pub-food-menu

## Kono's Cafe  (1 match)
  [144] Kono's Cafe | 704 Garnet Ave, San Diego, CA 92109, San Diego | listed=true hold=- | dishes=31 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:konos-cafe-san-diego-6 | web=http://konoscafepb.com/ | menu=https://www.konoscafe.com/menu

## The Taco Stand  (8 matches)
  [5623] Gabriel's Taco Stand | -, Clairemont | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=osm:way/1306082055 | web=- | menu=-
  [10138] Huerta Taco Stand | 1200 Fox Point Farms Lane, Encinitas, CA 92024, Encinitas | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=gmap:17511458165320897343 | web=https://www.foxpointfarms.com/artisans/huerta-taco-stand/ | menu=-
  [10103] Taco Stand | Broadway &, Graves Ave, El Cajon, CA 92021, El Cajon | listed=true hold=- | dishes=0 (no_price 0) | ml=-/- | hours=false photo=false | src=gmap:9154025569682701262 | web=- | menu=-
  [4305] The Taco Stand | 3301 N Harbor Dr, Terminal 1 Gate116, San Diego, CA 92101, San Diego | listed=true hold=- | dishes=20 (no_price 0) | ml=found/chain-shared | hours=false photo=true | src=osm:node/13145103788 | web=- | menu=chain-shared:restaurant/488
  [3756] The Taco Stand | 645 B Street, San Diego | listed=true hold=- | dishes=20 (no_price 0) | ml=found/chain-shared | hours=true photo=false | src=osm:node/11426654534 | web=https://letstaco.com/ | menu=chain-shared:restaurant/488
  [3990] The Taco Stand | 4646 Convoy Street #111, San Diego | listed=true hold=- | dishes=20 (no_price 0) | ml=found/chain-shared | hours=true photo=false | src=osm:node/12128751006 | web=https://www.letstaco.com/location/san-diego-convoy-st | menu=chain-shared:restaurant/488
  [7516] The Taco Stand | 1722 S Coast Hwy A4.1, Oceanside, CA 92054, Oceanside | listed=true hold=- | dishes=20 (no_price 0) | ml=found/chain-shared | hours=true photo=false | src=deh:DEH2024-FFPP-018147 | web=https://www.letstaco.com/ | menu=chain-shared:restaurant/488
  [488] The Taco Stand | 642 S Coast Hwy 101, Encinitas, CA 92024, Encinitas | listed=true hold=- | dishes=20 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:the-taco-stand-encinitas | web=https://www.letstaco.com/location/san-diego-encinitas | menu=https://order.toasttab.com/online/taco-stand-encinitas-642-s-coast-hwy-101

## Filippi's Pizza Grotto  (8 matches)
  [4296] Filippi's Pizza Grotto Escondido | 114 Grand Avenue, Escondido | listed=true hold=- | dishes=70 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/13125218249 | web=https://realcheesepizza.com/escondido | menu=https://www.realcheesepizza.com/escondido
  [4298] Filippi's Pizza Grotto Imperial Beach | 285 Palm Avenue, Imperial Beach | listed=true hold=- | dishes=100 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/13125321510 | web=https://realcheesepizza.com/imperial-beach | menu=https://www.realcheesepizza.com/imperial-beach
  [904] Filippi's Pizza Grotto Jamul | 13034 Campo Road, Jamul | listed=true hold=- | dishes=58 (no_price 0) | ml=found/high | hours=true photo=true | src=osm:node/13125764860 | web=https://realcheesepizza.com/jamul | menu=https://www.foodbooking.com/ordering/restaurant/menu?restaurant_uid=6fbd4e8c-9e5b-4be0-9683-fcabd432ea90
  [4294] Filippi's Pizza Grotto Kearny Mesa | 5353 Kearny Villa Road, San Diego | listed=true hold=- | dishes=93 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/13125190184 | web=https://realcheesepizza.com/kearny-mesa | menu=https://filippispizzagrottosd.com/san-diego-filippi-s-pizza-grotto-mission-valley-food-menu-29945
  [410] Filippi's Pizza Grotto Little Italy | 1747 India St, San Diego, CA 92101, San Diego | listed=true hold=- | dishes=25 (no_price 0) | ml=found/suspect-markup | hours=true photo=true | src=yelp:filippis-pizza-grotto-little-italy-san-diego | web=https://realcheesepizza.com/little-italy | menu=https://order.online/store/FilippisPizzaGrottoLittleItaly-42970
  [281] Filippi's Pizza Grotto Mission Valley | 10330 Friars Rd, San Diego, CA 92120, USA, San Diego | listed=true hold=- | dishes=45 (no_price 0) | ml=found/high | hours=true photo=true | src=yelp:filippis-pizza-grotto-mission-valley-san-diego | web=https://realcheesepizza.com/mission-valley | menu=https://order.toasttab.com/online/filippis-pizza-grotto-mission-valley-10330-friars-rd-ste-101
  [4295] Filippi's Pizza Grotto Pacifc Beach | 962 Garnet Avenue, San Diego | listed=true hold=- | dishes=270 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/13125196555 | web=https://realcheesepizza.com/pacific-beach | menu=https://online.skytab.com/2a5340b4dadf74350693232d06ea613a
  [4299] Filippi's Pizza Grotto Poway | 13000 Oak Knoll Drive, Poway | listed=true hold=- | dishes=98 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/13125773980 | web=https://realcheesepizza.com/poway | menu=https://filippispoway.smartonlineorder.com/

## Bronx Pizza  (2 matches)
  [24] Bronx Pizza | 111 Washington St, San Diego, CA 92103, San Diego | listed=true hold=- | dishes=0 (no_price 0) | ml=not_found/low | hours=true photo=true | src=yelp:bronx-pizza-san-diego | web=https://bronxpizza.com/ | menu=-
  [3382] Giant Bronx Pizza | 8790 Cuyamaca Street #H, Santee | listed=true hold=- | dishes=187 (no_price 0) | ml=found/high | hours=true photo=false | src=osm:node/9244745665 | web=https://www.giantbronxpizza.com/ | menu=https://www.giantbronxpizza.com/

## Extraordinary Desserts  (2 matches)
  [4237] Extraordinary Desserts | 2870 4th Avenue, San Diego | listed=true hold=- | dishes=56 (no_price 0) | ml=found/medium | hours=true photo=false | src=osm:node/12905249601 | web=https://extraordinarydesserts.com | menu=https://www.doordash.com/business/extraordinary-desserts-13589/menu/
  [1561] Extraordinary Desserts | 1430 Union St, San Diego, CA 92101, San Diego | listed=true hold=- | dishes=103 (no_price 0) | ml=found/high | hours=true photo=true | src=osm:node/565636828 | web=http://www.extraordinarydesserts.com/ | menu=https://cash.app/$extraordinarydessert/l/CALL_CAESDUw2MkszSFowQlg3TjM/pickup
